"","H001","H002","H003","H004","H005","H006","H007","H008","H009","H010","H011","H012","H013","H014","H015","H017","H018","H019","H020","H021","H022","H023","H025","PG1001","PG1002","PG1003","PG1004","PG1005","PG1006","PG1007","PG1008","PG1010","PG1011","PG1012","PG1013","PG1014","PG1016","PG1017","PG1018","PG1019","PG1020","PG1021","PG1022","PG1023","PG1024","PG1025","PG1026","PG1027","PG1028","PG1029","PG1030","PG1031","PG1032","PG1033","PG1034","PG1035","PG2001","PG2002","PG2003","PG2004","PG2005","PG2006","PG2007","PG2008","PG2010","PG2011","PG2012","PG2013","PG2015","PG2016","PG2017","PG2019","PG2020","PG2021","PG2022","PG2023","PG2024","PG2025","PG2027","PG2028","PG2029","PG2030","PG2031","PG2032","PG2033","PG2034","PG2035"
"FOXP3",18.9877860178826,NA,7.57633182818522,2.04982322237143,3.6426794627918,3.80000149130847,5.24278461268956,10.2531798146402,19.2840077949593,17.6060567256927,9.57318674451455,11.9712385032653,15.6128902816412,19.8147026504453,18.9155479441176,33.1744336537047,19.8124175750829,7.47980332244898,23.4795524292193,25.5809855792274,27.8061740670909,53.1009762013047,105.127774143832,20.056528327051,21.0439457855188,14.0613837297402,34.703277082978,55.3303828037034,24.9851677634365,37.0140218849692,30.1412358561503,67.0268238605217,83.8651778469352,NA,112.95988123547,46.8615683408581,26.2880155437297,27.1585270818913,42.3806360076416,88.1975494751897,40.5979038023968,22.4659266808597,155.094100535071,140.507175649056,155.058270328333,68.4668309942447,91.9004486798999,123.63985010238,46.0033387949016,77.708472601283,183.8008973598,63.0314523453152,134.115607974434,122.163260842267,75.9336086341449,121.656253146985,23.6811406305727,15.2668797995206,16.6987321666204,12.0698290140016,30.5055534492211,6.23763874089059,11.5754790869642,21.2983042900581,13.2783133694397,18.9943705691017,13.2461390237836,30.1900240286515,21.2933839053143,16.7064504025202,12.3548021294686,11.208334406737,17.1206630047123,9.36968144975048,12.5316111130408,12.2552952241075,24.8125826031042,10.651612905891,29.0339039389034,10.6196673194259,36.1268609537962,12.7197640151836,36.8944865493004,9.18321931084001,23.430784170429,16.9240154178948,40.3920650275877
"IFIH1",4.51177305155691,8.41960372484853,12.4004150134355,10.332778422386,10.6429166631293,8.00955449654594,10.8967046486888,7.45063471612509,4.71230689635996,5.88844213278351,5.78307174355704,7.71785264964245,5.56873445735982,6.40724874267142,10.7563572093633,5.50807613056074,4.38123166012036,2.10627089727276,7.57971358023755,12.1815558206255,8.80919384525086,9.56933496953831,6.08301473971715,3.1525006470508,11.3168196125052,12.1683360822757,7.56461504254648,NA,4.97894472826795,16.4421835615064,27.5842592444127,21.8388502564298,16.8850358031088,0.916178110983497,14.7275444278422,6.85342426217802,3.20432393141256,15.4690568526143,35.5604086946819,16.7623207563037,13.2313955864416,16.2718532337699,30.2603478500371,42.3451548462067,38.0502756484104,14.7815603760203,14.8595652284389,32.9307850452555,28.1733653316063,41.2526053884925,43.7650303753486,26.7435052696733,34.8771439700982,82.3983380199795,47.8708328178709,38.0816741812233,3.48416995704409,13.3216418884952,50.6497531716521,4.6530606760365,10.4637639809814,3.01522361659672,11.6271854010021,27.3016580884295,9.43449305915922,8.46655462812434,14.4187580574635,6.45436425823386,10.1632505972595,5.76128249608961,5.37228807146696,8.93160840859353,6.67605111177315,13.2109898995187,8.83013197175582,NA,11.9177914344431,13.2030865826807,14.4424807503005,24.0042008275193,18.5208276662515,4.88409072660761,12.0942270760172,12.6776314953009,15.8297145302047,NA,34.4452943159176
"IFNAR1",1.25875699155568,0.549680901659297,0.47161019433205,0.404721258093602,0.276688192143043,0.269060018864427,0.263583824836356,1.10114153210213,1.19872371093986,0.851256918863419,1.09277795484764,1.07698623950303,1.19692515064825,1.27367748879767,1.46239521709169,1.20943494168427,1.00835245133959,0.865536622035613,1.29863818609668,1.6211310056265,1.84377996841926,2.14156696342757,2.49781408052148,0.294430697398745,0.489597014794088,0.360315678191543,0.221186207794906,1.32807197271762,0.348605362340631,1.14843297998021,0.546641413165572,0.785309542745622,0.711203009098624,0.174584816558425,0.91870059404653,0.501619962043773,0.757333157938488,0.491751037013124,1.01889119661672,1.43959866216829,0.959485782004976,0.608642366837628,0.724136377892283,0.848311877399154,0.837406487508427,1.05311768599144,0.764011715799249,1.09000392750439,1.22094651266913,1.13576681661311,1.2881792277285,1.14525325771965,1.12116607802851,2.11257125070371,0.817713104885472,1.01395947979003,0.411035051939436,1.11935423303079,1.10292396317724,0.597495602428392,1.10088720975584,0.43417041687938,1.21447545539353,0.562269358689348,0.77485593095917,0.728331257254535,0.706453577648204,1.28312939746983,1.25092908011327,0.698016639519713,0.798482853758236,0.851650458056504,0.798667363785823,1.12038921419418,0.837019612938431,0.818469181590803,0.969737827442025,1.04318859352986,0.923595681993126,1.14737209284677,1.05287439224725,0.581828820667602,1.16392653440214,1.00416754323897,0.914042614520842,1.08297504552592,1.07375635256129
"INFG",NA,21.3968591670741,NA,NA,8.75026757971042,27.4612831815291,20.52523926523,NA,44.3028355520913,39.9279510362938,94.9652069196818,29.8431338030682,101.781188640783,NA,74.5081912026568,78.756502270805,NA,35.4896670525869,52.3213236675391,213.560549799697,45.1608045396556,30.2597284262633,168.818258272056,NA,NA,197.905331264908,NA,NA,NA,NA,NA,NA,371.272161391769,2424.59423866662,NA,NA,NA,NA,NA,NA,NA,1172.19754045305,NA,308.045574655872,NA,NA,729.450700073613,533.249414641622,359.78718725292,NA,563.00346844905,542.570450223496,297.689941708495,NA,74.1307395964571,254.349185960635,78.6935694786602,34.016760339407,NA,36.4582610132335,47.6696788199265,77.074079236967,65.2621152985597,31.3740528250669,41.329955239076,58.4112293740029,NA,NA,42.4641611063466,68.9832332357745,60.6926214247769,61.5256417628959,129.622633878693,NA,NA,116.015507081147,66.1731404781245,NA,NA,30.4458533355176,NA,NA,NA,28.7934082948589,NA,103.836787454049,NA
"IFNGR",1.01252345855765,0.393853499596767,0.376564873137385,0.385366837889128,0.231098638700434,0.268631923607448,0.349666542929944,0.677241678455394,1.07532766527109,1.05388954230118,0.852558655986562,1.23940726781774,0.731367116206318,0.972193684053065,0.857030428916529,1.06323978909681,0.704200748939962,0.775158908488565,0.939423333735691,1.77504713322756,1.37378001289828,1.73642247376241,1.57155344232793,0.816220018792574,0.61474713016896,0.731260158621488,0.397879461237423,2.18554032913823,0.622826974346326,1.48601292757986,0.9234175135919,1.93838256480633,1.02541174916141,0.122643697271113,1.10888518865054,0.663661735129606,1.11770929001851,0.864850896503186,1.62401692358797,1.79119615118936,1.1416100970504,1.05026495823736,1.0922173655306,1.95182449429356,1.34153993367417,1.0998448318404,1.37684548786795,1.65512479601986,1.76745481541692,2.17398200711458,2.09887560842712,1.86690260697756,2.23502349906187,3.08420073638324,1.2435145027029,2.26974464829403,0.599754923070745,0.909103631843903,0.976945508673959,0.737109061949461,1.32830366451023,0.704666890045806,1.42087042962584,0.552885765280167,0.751742252766611,0.574659786097138,0.69707059056816,1.10247810161824,1.1862803517465,0.502661813908637,0.87608332659856,0.811284595394873,0.821221516953705,0.821612479454785,0.653510958473397,0.796367729697068,0.994688475459124,1.13556214912873,0.719613089148479,0.762199200518331,1.10813219619821,0.61467682599975,1.33729090488587,0.856018174958873,1.21758571104611,1.25641232452507,1.74191392140444
"IL10",0.57892301064268,0.17573133949523,0.237548800639862,0.0699003459537888,0.0718655121631327,0.225538152121598,0.167352471471371,0.281546165236209,0.363856983598146,0.32792627479201,0.779944518357991,0.245100172740246,0.835923837026747,0.377957528462466,NA,0.996886245490268,0.296196910967472,0.33882899741654,NA,0.36638780906105,0.453917163654287,0.248521643648146,1.38649595371697,1.52943627788277,0.34024990562136,1.05775096361843,1.13484872538582,NA,0.640527906940243,0.497924876547232,0.915416372296206,0.718138161292002,0.883110985944475,11.9975288423453,NA,0.416772887439978,NA,0.585605090609405,3.16345264559249,1.22094651266914,NA,0.483638164806966,1.06166847811817,1.02313746973443,NA,1.03271601493692,1.96223794999664,1.51606681185894,NA,2.20941842657088,1.59881166070495,1.74110112659225,2.09410434889967,NA,NA,2.13169347213588,0.897054517343421,0.387768514378147,NA,0.387565407862498,0.658839975867071,0.878593402328189,0.743944844894039,0.497407442750711,0.497526421183411,0.775393206347005,0.48071961306849,NA,0.512815478779999,0.786363122235636,NA,0.726482524785683,1.47761208496668,NA,0.718603352399511,1.55600322151088,0.699308041369231,0.356221141528159,0.896577375770298,0.323651190094301,1.04355019780368,0.520691225402126,0.672683604260914,NA,0.607307882602152,1.08837700463447,0.44658292617638
"IL17A",3.6656863239673e-06,NA,1.35105212691749e-06,4.42602448845373e-07,4.55045697369762e-07,1.42808647189061e-06,1.0673869947457e-06,1.78272396933418e-06,2.30390836801432e-06,2.07639848248587e-06,NA,1.55195135570537e-06,5.29299150480391e-06,2.3523183802609e-06,NA,4.0956241819759e-06,1.60668080206984e-06,1.84559159434294e-06,NA,2.31993331799414e-06,9.55338120679865e-07,NA,0.149415839423163,0.450968946893209,0.229622353684386,0.349124457862737,0.333827952557525,0.339361545183867,0.675644692014402,0.010830322397362,0.104696854219001,1.00792270045356,0.510067470127096,NA,1.34372694325923,0.250747982816744,0.0798627558536611,0.352315536089582,0.784988450700195,0.369053019728114,0.370063136030248,0.592308214672615,0.665675049496981,1.03631313695119,0.649038066135391,0.302074575224714,1.3650716398103,0.76089889196966,0.507103920525028,0.780681867626394,1.87026581880816,0.580018169679101,1.89795615744721,0.865322607346707,0.578594694716869,NA,0.0798109219587409,1.45468712462328e-06,NA,1.55909505646446e-06,1.42475009649441e-06,3.295983203266e-06,2.7908583269911e-06,NA,1.80338682939759e-06,NA,NA,0.0382125408603481,NA,2.94998760028055e-06,2.6771702552027e-06,2.6771702552027e-06,NA,3.81242482556807e-06,2.69579144692312e-06,4.96126799623765e-06,2.82981725740357e-06,NA,1.43466001710889e-06,1.30198144689396e-06,NA,2.46349900745777e-06,NA,NA,NA,4.44045924022528e-06,2.0289156535898e-06
"IL17F",NA,0.00320219241931358,0.00388808565437916,NA,0.00130953988582735,NA,NA,0.0051303597787159,0.00663023498221223,NA,0.0142122198086297,0.0044662375952729,0.015232280034622,0.0067695503131267,0.0111506816576641,0.0117864716767078,0.0046237391239277,0.00531128152559118,0.007830258857546,0.00667635191351881,0.00274929173204564,NA,NA,0.851781322179977,0.695988319884639,1.22310647486455,1.56319201180048,NA,1.72777457562527,NA,0.492318548013225,2.02230416170261,0.417098491608813,NA,4.68904784576353,NA,0.549189139181288,2.18459372099819,3.84497708460211,0.599067303542281,NA,0.701831529432851,2.48103141008951,2.44740862970548,0.976854095402659,0.501744568750248,4.88260138049772,1.75993848093711,NA,3.35070575350113,3.87217726638761,3.67107689409425,6.54844940175878,2.62324035332067,1.95074472659258,0.79440136118526,NA,0.00560995803605943,0.00549450676912751,0.00601260414899073,NA,0.0127108621124748,0.0107628629098245,0.0693319909481392,NA,0.00963303213925371,0.408738487090111,NA,0.00700308199446908,0.0113765402637734,0.0103244282106113,0.0103244282106113,0.0213770367703286,0.014702504012749,0.0103962402878372,0.0191329838515933,0.010913106877097,NA,0.00553272408599715,0.00502105308912704,1.78805981620582,0.00950041133916763,NA,0.00512655608781827,NA,0.017124500228836,0.00782445343928546
"IL1b",0.0813150763092881,0.0256896928293199,0.710545968984633,0.181704542550209,0.0119487170664715,0.0363811170024018,0.112838644468134,0.0429707766974124,NA,0.301451861272717,0.0229239662612464,0.101390876931761,NA,0.242154581882443,0.130217881799158,NA,0.0650864128127564,NA,0.0250942386255302,0.118791174186588,0.520751425548133,1.05165884792982,0.990571492652469,0.512752076144348,0.130670012525646,1.16271700470412,0.6437920500215,4.11150523745123,NA,0.167996141152839,2.38943027031209,0.588725354642236,0.50034669373129,0.00804885901265683,1.59807302351624,0.286445649847954,0.302184171754751,3.20872466540995,0.527045711645369,NA,0.182630547318209,3.18214593501967,0.660669202829133,NA,1.67210641657706,0.363325198641453,1.61626825720485,0.538306592915333,0.505459241050383,1.09479948917607,1.37872366898574,1.0076537604105,0.972879704387692,1.44426285255015,0.459350297023266,0.448910578927744,0.0872319227576354,0.0933957039455715,0.193803518292624,0.0169332182319497,0.112578247480991,NA,NA,2.17447431341812,0.0351702646194421,0.0515101303095775,0.146452020260418,0.115582909764212,0.197510327965844,0.037008487870426,0.0142144294266545,0.0718600292764667,0.0541835977196679,NA,NA,0.0584967385264423,0.200869904630765,0.0544660102189338,NA,0.0343233298878755,0.55427224292505,0.0383003131991535,0.114044333187645,0.0496406792486175,0.0529582771841324,NA,0.0839980705764193
"IL1F6",80.1890789379711,10.8453172144124,10.3555578933978,10.0723869264087,32.0148004894123,9.49389217216633,8.88682006115046,18.618525805931,46.7642472714873,63.9113433622117,35.3833678080127,60.6737281212103,83.2858611306783,53.6311596017068,47.4608648027129,31.9556818205659,38.9981418670447,58.3906959159156,116.619639802315,70.6687302047518,53.3469461430221,40.2895320810226,48.5029549231175,1668.1114891678,1299.1329216767,1936.63094017588,1285.99263657277,2478.64051612848,1979.1519527592,1160.0730985429,2401.41106815352,4209.2087170715,2704.22597839872,101.82866992063,2670.07891531079,1227.06843785156,801.374800004052,2326.58793428313,3072.07985005736,1944.25266370666,1766.07798371812,1615.38985263756,2038.55806280337,4571.12429621329,3716.33970417963,1247.6521100034,2490.12077195898,3361.7576296878,1532.84913847572,2180.83766184254,2250.9734628225,2356.88665887734,3043.81859943665,2374.9257046791,3023.49190283844,3323.14454997464,644.632597385163,143.708342025422,73.0426228769542,122.361000651999,155.094100535071,402.357282066846,152.359255523616,2026.81683233834,118.192935773363,68.4984766993039,103.680444624902,79.3412927960951,181.228578561015,64.0295811138676,336.469828607607,36.7668413227391,64.8484416101815,191.561877004288,68.3403943069157,110.176037096529,124.069096567688,54.5056293156163,169.170398070619,92.0066775898032,587.04746018871,36.9115393619207,162.185383908182,73.3639798866162,49.6767883534083,249.921868301139,98.5647583022172
"IL1RN",48.8967549827596,13.2323702563058,16.3286483849835,8.38610264241815,10.5001162796173,12.9870375537505,14.1821080371085,30.6645499090679,63.572611781242,47.2093169732554,34.8076761162423,48.9419550256763,48.9645914283971,32.0443785129812,41.0696251022084,42.5572697933168,34.6872299158627,31.5886200204059,58.6611395053375,63.852281288681,67.7273511232776,64.0740123068519,63.2356509620942,137.567894125504,100.542849118775,78.3756356387388,53.3099651308648,175.825437878992,70.5871336433434,107.983469542992,287.084838995304,104.570589007428,98.6672914223675,14.8014505922489,166.225741149425,87.0637345539811,87.0838528720939,103.776309994444,115.867595255519,129.158609132119,65.8296976581634,86.4024310478557,83.4592470565479,182.446963941124,164.810764805504,95.4054647551309,108.433495321407,143.144986617747,98.0876774532981,38.6304523666578,111.070611751472,132.759074477156,149.154807301656,279.621858615476,244.948277003095,289.415825183895,118.932566304117,48.8854535681031,56.8071255852479,60.4917572936169,81.873991925443,52.9050426102187,88.8315340169979,224.514788551542,49.7054910804371,67.8840154475659,56.9780101231182,77.3859632533351,52.164629273768,54.5812425611843,68.0410421617911,44.7867476990463,31.4575265457971,69.2783821056962,67.0732994198431,67.5086282923559,75.3742585340788,39.6065371963502,55.4455588096056,51.7325356035563,71.5724933088737,40.3454292273498,67.7743124194203,36.2774212089095,57.9337976277593,88.6879790399944,89.1811356778239
"IL20RA",9.40655584461031,5.52765268914475,9.14722215315039,4.01945618862059,2.16095111775805,3.0773028076735,0.109045340528001,6.36576259335317,7.0714223426714,11.5434306344008,5.3319626398793,8.53268642714764,12.1341372401098,0.13764271213646,9.51145975664034,14.9492353892682,11.7968763363424,6.07829442901994,12.5969294015405,15.6237205807297,21.0390778585001,34.0205264782123,28.8333557744649,3.41527085756498,4.41169585270896,1.6324060923018,1.53865167506482,20.8407217060335,2.66474965018404,10.6910625017219,6.10785861380797,6.50027160297783,3.88792395192541,0.48880580828189,6.51606050456172,4.14872107741112,8.11167583832023,3.62923799236292,NA,9.09138440609292,3.83882998362248,2.87388035308813,NA,NA,4.4815568567767,8.92797714104158,4.99101532384693,NA,7.50230197124162,11.2225866737144,11.1347711346488,7.91450981586579,5.18376386173333,24.749600509946,5.63858565999287,11.0119648127256,7.93923499748655,12.8824343324538,4.02038408035524,8.35129541937375,10.2935353919576,3.62923799236292,12.1341403629955,6.98535450222519,5.02456952457411,4.90867392250024,8.79692919451641,12.7432968736351,6.92109352467991,4.94624373663635,6.35107144745322,4.33039912003411,6.03212642858328,8.47570475487417,4.49607676078669,6.83685739411904,10.035217636168,8.08547949853356,4.95367767974153,8.31471415255969,6.39524664281978,5.17658261793141,13.6579274143838,5.87124584157634,11.4981777486311,6.09235495881305,9.23641715912067
"IL22",NA,0.000584886731654623,0.000710166477525582,0.000232649366947713,0.000239190030921725,0.000750658778546469,0.000561060855545705,NA,0.00121102543540451,NA,0.00259588984824603,0.000815767064507675,0.00278220585101746,NA,0.00203669389482545,NA,0.000844535027909843,0.000970115997297411,0.00143021215201723,0.00121944878344043,NA,0.000827154748358041,0.00461467538545617,3.36590626377912,4.52146407218024,NA,10.3077675256096,2.84243035351704,NA,NA,1.08774847933352,1.68960967387997,NA,5.59265697738318,25.2779927002229,NA,NA,9.60516235625119,4.31888828680447,6.32833073161884,24.4002665017942,12.7633635216483,20.45008592741,NA,11.890685632054,NA,18.6723723874445,9.99512770496023,NA,21.206578969937,NA,9.61930947443202,18.4775298590207,14.5223195665077,2.29052239207565,14.7009756548811,0.00751867666785266,0.0032500879547622,0.00318320211183687,0.00348335802082298,0.00318320211183687,0.00736394453948814,0.00623538551930921,0.0668388165754436,NA,NA,0.00402915906299765,NA,0.00405718408054681,0.00659091498376503,0.00598138159883366,0.00598138159883366,0.0123846291307655,0.0085177876357598,NA,0.01108455356618,0.00632242825744905,NA,NA,0.00290891020223318,12.883163589309,0.0055039934809216,NA,NA,0.00654538820844056,0.00992095334177518,NA
"IL22RA1",13.5451112084716,1.1461148862165,1.31428531425758,0.677404746131682,0.786997522941713,0.73233449964353,1.09242860775691,7.30905049220624,18.9912834177676,10.2301566629292,12.3978037459035,11.7519017404102,14.2730887357099,7.73687339856007,11.0451338735269,11.970819377494,9.99666124086072,12.0576010859706,21.0998011858093,12.6882130870303,12.8382486211334,11.1574620930712,28.4357246832129,11.6789607752129,26.7568553740863,8.40429420532,10.4290077750347,38.9287738678987,12.8869891432292,28.1130874947056,14.0105983653637,NA,21.7617096896536,5.88633642592956,17.753849899592,16.8170956655193,18.5523495183625,13.8131456979143,24.267495735803,19.9323512835742,24.402155190533,13.0118422632106,13.2232661947911,20.7431055785358,24.0999792635707,25.0024343975583,26.9627049639573,33.0844180987602,21.259464217792,21.8210204737346,29.8802435027139,23.2096039572446,17.4732572585827,58.7227109357518,51.5102153569824,66.4340056741021,16.4546868620906,25.2263574700224,13.143005629558,13.6175003580591,23.5462705439812,10.256974475398,18.3794709367124,9.84449135333048,9.32822982399041,16.3682328279072,12.6559450276299,12.7709446075211,12.0462872960929,13.337471964061,11.5711739370093,6.80183181283405,10.5222889394596,15.3242723546608,16.7717733415821,13.1953099439031,14.322419593371,8.33589246523221,13.849000943676,11.6054857248051,14.1936132886141,7.08065750074223,16.4391446815194,10.9752609231578,14.3890888322816,18.4786185411483,22.2378694160697
